fbgn,num_frags_ttest,manual_model_check,sum_frags_le05,ttest_minpval,num_frags_ttest_0_ratio2_F,num_frags_ttest_0_ratio2_M,num_frags_ttest_0_ratio2_U,num_frags_ttest_0_trend_F,num_frags_ttest_0_trend_M,num_frags_ttest_0_trend_U,num_frags_ttest_1_ratio2_F,num_frags_ttest_1_ratio2_M,num_frags_ttest_1_ratio2_U,num_frags_ttest_1_trend_F,num_frags_ttest_1_trend_M,num_frags_ttest_1_trend_U,num_k4_none,num_k4_fem,num_k4_male,num_k4_both,sum_fragments_k4,gene_k4,num_k27_fem,num_k27_none,num_k27_male,num_k27_both,sum_fragments_k27,gene_k27,num_rna_none,num_rna_both,num_rna_fem,num_rna_male,sum_fragments_rna_detected,gene_rna,num_frag_not_detected05,num_frag_detected05,flag_rna_detected05,symbol,chrom,start,end,strand,num_transcripts,flag_single_transcript,xsome,flag_4Y,flag_X,flag_Y,gene_ratio2_ttest,gene_trend_ttest,flag_any_k4,flag_has_male_k4,flag_has_female_k4,flag_male_limited_k4,flag_female_limited_k4,flag_sex_limited_k4,flag_any_k27,flag_has_male_k27,flag_has_female_k27,flag_male_limited_k27,flag_female_limited_k27,flag_sex_limited_k27,flag_expressed,flag_expressed_M,flag_expressed_F,flag_sex_limited,flag_male_limited,flag_female_limited,flag_low_express,flag_sex_biased,flag_U,flag_M,flag_MP,flag_F,flag_FP,flag_MF,flag_MFP
FBgn0269739,,,,,,,,,,,,,,,,,1,0,0,0,0,none,0,1,0,0,0,none,1,0,0,0,0,none,1,0,0,Dsim\GD28449,Scf_2R,15351717,15352151,+,1,1,A,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
FBgn0269740,5.0,1.0,4.0,<.0001,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0,1,1,3,5,male_and_female_and_both,0,5,0,0,0,none,0,5,0,0,5,both,1,4,1,Dsim\GD28450,Scf_X,18270893,18281195,+,2,0,X,0,1,0,ttestLowFC,female,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0
FBgn0269741,,,,,,,,,,,,,,,,,2,0,0,0,0,none,2,0,0,0,2,fem,2,0,0,0,0,none,2,0,0,Dsim\GD28451,Scf_3R,3109023,3109487,-,1,1,A,0,0,0,,,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
FBgn0269742,,,,,,,,,,,,,,,,,1,0,0,0,0,none,0,0,0,1,1,both,1,0,0,0,0,none,1,0,0,Dsim\GD28452,Scf_NODE_80770,292,912,+,1,1,,0,0,0,,,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
FBgn0269743,,,,,,,,,,,,,,,,,2,0,0,0,0,none,0,0,0,2,2,both,2,0,0,0,0,none,2,0,0,Dsim\GD28453,Scf_3R,22069928,22070569,+,1,1,A,0,0,0,,,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
FBgn0269744,2.0,1.0,0.0,0.4135,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,none,0,2,0,0,0,none,0,2,0,0,2,both,2,0,0,Dsim\GD28454,Scf_2L,10839568,10839891,+,1,1,A,0,0,0,unbiased,unbiased,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0
FBgn0269745,2.0,0.0,1.0,0.0370,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0,1,0,1,male,0,2,0,0,0,none,0,2,0,0,2,both,2,0,0,Dsim\GD28455,Scf_3L,7657254,7661325,+,1,1,A,0,0,0,ttestLowFC,male,1,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0
FBgn0269746,,,,,,,,,,,,,,,,,0,0,2,0,2,male,1,0,0,1,2,fem_and_unb,2,0,0,0,0,none,2,0,0,Dsim\GD28456,Scf_3R,2060550,2061020,-,1,1,A,0,0,0,,,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
FBgn0269747,3.0,2.0,0.0,0.1522,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,1,1,unb,0,3,0,0,0,none,0,1,2,0,3,fem_and_both,2,1,1,Dsim\GD28457,Scf_X,4951287,4954012,+,2,0,X,0,1,0,unbiased,unbiased,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
FBgn0269748,3.0,0.0,1.0,0.0196,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0,3,3,unb,0,3,0,0,0,none,0,3,0,0,3,both,3,0,0,Dsim\GD28458,Scf_3R,1324266,1327597,-,1,1,A,0,0,0,ttestLowFC,male,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0
FBgn0269749,1.0,0.0,0.0,0.8204,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,unb,1,0,0,0,1,fem,0,1,0,0,1,both,0,1,1,Dsim\GD28459,Scf_X,8366173,8367911,+,1,1,X,0,1,0,unbiased,unbiased,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
FBgn0269750,,,,,,,,,,,,,,,,,3,0,0,0,0,none,1,0,0,2,3,fem_and_unb,3,0,0,0,0,none,3,0,0,Dsim\GD28460,Scf_X,6814123,6815646,+,1,1,X,0,1,0,,,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
FBgn0269751,5.0,2.0,1.0,0.0213,0.0,1.0,3.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4,0,1,0,1,male,0,2,0,3,3,both,0,5,0,0,5,both,5,0,0,Dsim\GD28461,Scf_3R,23089507,23091822,+,2,0,A,0,0,0,ttestLowFC,male,1,1,0,1,0,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0
FBgn0269752,6.0,2.0,0.0,0.1239,0.0,0.0,6.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,3,0,3,male,0,5,1,0,1,male,0,4,2,0,6,fem_and_both,3,3,1,Dsim\GD28462,Scf_X,15651587,15659213,-,3,0,X,0,1,0,unbiased,unbiased,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
FBgn0269753,2.0,1.0,0.0,0.4303,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,none,0,2,0,0,0,none,0,1,1,0,2,fem_and_both,1,1,1,Dsim\GD28463,Scf_2L,9084382,9085371,-,1,1,A,0,0,0,unbiased,unbiased,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
FBgn0269755,1.0,0.0,0.0,0.1399,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,unb,0,1,0,0,0,none,0,1,0,0,1,both,0,1,1,Dsim\GD28465,Scf_X,601272,604624,+,1,1,X,0,1,0,unbiased,unbiased,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
FBgn0269756,1.0,0.0,0.0,0.3751,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,male,0,1,0,0,0,none,0,1,0,0,1,both,0,1,1,Dsim\GD28466,Scf_2R,14909858,14910572,+,1,1,A,0,0,0,unbiased,unbiased,1,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
FBgn0269757,1.0,0.0,0.0,0.2421,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,male,0,1,0,0,0,none,0,1,0,0,1,both,1,0,0,Dsim\GD28467,Scf_2R,5375809,5376539,+,1,1,A,0,0,0,unbiased,unbiased,1,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0
FBgn0269758,,,,,,,,,,,,,,,,,13,0,0,0,0,none,3,7,1,2,6,male_and_female_and_both,13,0,0,0,0,none,13,0,0,Dsim\GD28468,Scf_X,3845483,3848548,+,6,0,X,0,1,0,,,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
FBgn0269759,3.0,1.0,1.0,0.0483,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0,4,4,unb,0,4,0,0,0,none,1,2,1,0,3,fem_and_both,4,0,0,Dsim\GD28469,Scf_X,19954853,19955559,-,2,0,X,0,1,0,ttestLowFC,male,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0
FBgn0269760,2.0,0.0,0.0,0.0617,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,2,unb,0,2,0,0,0,none,0,2,0,0,2,both,1,1,1,Dsim\GD28470,Scf_3R,7279023,7281189,-,1,1,A,0,0,0,unbiased,unbiased,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
FBgn0269761,2.0,1.0,0.0,0.4679,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,2,unb,0,2,0,0,0,none,0,2,0,0,2,both,0,2,1,Dsim\GD28471,Scf_X,16871845,16880873,-,1,1,X,0,1,0,unbiased,unbiased,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
FBgn0269762,7.0,3.0,0.0,0.0916,0.0,1.0,6.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,0,1,1,unb,0,6,0,1,1,both,0,6,0,1,7,male_and_both,6,1,1,Dsim\GD28472,Scf_X,17418207,17453961,-,1,1,X,0,1,0,unbiased,unbiased,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
FBgn0269763,,,,,,,,,,,,,,,,,1,0,0,1,1,unb,0,2,0,0,0,none,2,0,0,0,0,none,2,0,0,Dsim\GD28473,Scf_2L,8947761,8949013,+,1,1,A,0,0,0,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
FBgn0269764,2.0,0.0,0.0,0.3578,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,none,0,2,0,0,0,none,0,2,0,0,2,both,1,1,1,Dsim\GD28474,Scf_2L,8973130,8979672,-,1,1,A,0,0,0,unbiased,unbiased,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
FBgn0269765,3.0,1.0,1.0,0.0285,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2,0,1,1,2,male_and_unb,0,4,0,0,0,none,1,3,0,0,3,both,2,2,1,Dsim\GD28475,Scf_X,5847654,5851924,+,1,1,X,0,1,0,ttestLowFC,female,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0
FBgn0269766,4.0,1.0,1.0,0.0187,0.0,3.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4,0,0,0,0,none,1,1,2,0,3,male_and_female,0,4,0,0,4,both,4,0,0,Dsim\GD28476,Scf_3R,2282173,2284335,-,1,1,A,0,0,0,male,male,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0
FBgn0269767,1.0,0.0,0.0,0.3590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,none,1,0,1,0,2,male_and_female,1,0,1,0,1,fem,2,0,0,Dsim\GD28477,Scf_2L,11973786,11975354,+,1,1,A,0,0,0,,,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0
FBgn0269768,2.0,0.0,0.0,0.2366,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,none,1,1,0,0,1,fem,0,2,0,0,2,both,2,0,0,Dsim\GD28478,Scf_2L,17768472,17769027,+,1,1,A,0,0,0,unbiased,unbiased,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0
FBgn0269769,,,,,,,,,,,,,,,,,2,0,0,0,0,none,0,1,0,1,1,both,2,0,0,0,0,none,2,0,0,Dsim\GD28479,Scf_3R,18195020,18197302,-,1,1,A,0,0,0,,,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
FBgn0269770,7.0,0.0,4.0,0.0039,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0,0,2,5,7,male_and_unb,0,7,0,0,0,none,0,7,0,0,7,both,0,7,1,Dsim\GD28480,Scf_X,17688761,17693571,-,1,1,X,0,1,0,ttestLowFC,male,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0
FBgn0269771,3.0,0.0,0.0,0.1446,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3,3,unb,0,3,0,0,0,none,0,3,0,0,3,both,0,3,1,Dsim\GD28481,Scf_3L,18193298,18194088,+,1,1,A,0,0,0,unbiased,unbiased,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
FBgn0269772,1.0,0.0,0.0,0.4296,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,none,0,1,0,0,0,none,0,1,0,0,1,both,0,1,1,Dsim\GD28482,Scf_NODE_49641,7,396,+,1,1,,0,0,0,unbiased,unbiased,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
FBgn0269773,4.0,1.0,0.0,0.0594,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4,4,unb,0,4,0,0,0,none,0,4,0,0,4,both,0,4,1,Dsim\GD28483,Scf_X,1235530,1237788,-,1,1,X,0,1,0,unbiased,unbiased,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
FBgn0269774,,,,,,,,,,,,,,,,,2,0,0,0,0,none,1,1,0,0,1,fem,2,0,0,0,0,none,2,0,0,Dsim\GD28484,Scf_2R,13059922,13060495,-,1,1,A,0,0,0,,,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
FBgn0269775,11.0,5.0,0.0,0.1462,0.0,0.0,11.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,4,2,8,male_and_female_and_both,0,11,0,0,0,none,0,10,1,0,11,fem_and_both,2,9,1,Dsim\GD28485,Scf_X,16567862,16575131,-,1,1,X,0,1,0,unbiased,unbiased,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
FBgn0269776,,,,,,,,,,,,,,,,,1,0,0,0,0,none,0,1,0,0,0,none,1,0,0,0,0,none,1,0,0,Dsim\GD28486,Scf_NODE_56273,23,303,+,1,1,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
FBgn0269777,7.0,0.0,1.0,0.0437,0.0,0.0,6.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,1,1,5,7,male_and_female_and_both,0,7,0,0,0,none,0,7,0,0,7,both,0,7,1,Dsim\GD28487,Scf_X,7387946,7393462,-,2,0,X,0,1,0,ttestLowFC,male,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0
FBgn0269778,5.0,1.0,0.0,0.2376,0.0,0.0,5.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,1,1,unb,0,6,0,0,0,none,1,5,0,0,5,both,1,5,1,Dsim\GD28488,Scf_X,18064941,18081439,-,1,1,X,0,1,0,unbiased,unbiased,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
FBgn0269779,2.0,1.0,0.0,0.4509,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,2,unb,0,2,0,0,0,none,0,2,0,0,2,both,1,1,1,Dsim\GD28489,Scf_3R,24299053,24299447,+,1,1,A,0,0,0,unbiased,unbiased,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
FBgn0269780,1.0,1.0,0.0,0.2615,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,2,unb,0,2,0,0,0,none,1,0,0,1,1,male,2,0,0,Dsim\GD28490,Scf_2R,7502302,7502846,-,1,1,A,0,0,0,unbiased,unbiased,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0
FBgn0269781,1.0,0.0,0.0,0.0504,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,none,0,1,0,0,0,none,0,1,0,0,1,both,1,0,0,Dsim\GD28491,Scf_2L,14539436,14542123,+,1,1,A,0,0,0,unbiased,unbiased,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0
FBgn0269782,1.0,1.0,0.0,0.2028,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,unb,0,1,0,0,0,none,0,1,0,0,1,both,1,0,0,Dsim\GD28492,Scf_2L,16409249,16410561,+,1,1,A,0,0,0,unbiased,unbiased,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0
FBgn0269783,2.0,0.0,2.0,<.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0,0,0,2,2,unb,0,2,0,0,0,none,0,2,0,0,2,both,0,2,1,Dsim\GD28493,Scf_4,40819,41826,-,1,1,4,1,0,0,ttestLowFC,female,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0
FBgn0269784,2.0,1.0,0.0,0.2528,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,none,1,1,0,0,1,fem,0,2,0,0,2,both,0,2,1,Dsim\GD28494,Scf_NODE_22030,3676,5221,+,1,1,,0,0,0,unbiased,unbiased,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
FBgn0269785,2.0,1.0,1.0,0.0411,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0,2,2,unb,0,2,0,0,0,none,0,2,0,0,2,both,1,1,1,Dsim\GD28495,Scf_X,5735137,5738321,+,1,1,X,0,1,0,ttestLowFC,male,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0
FBgn0269786,,,,,,,,,,,,,,,,,5,0,1,0,1,male,1,1,4,0,5,male_and_female,6,0,0,0,0,none,6,0,0,Dsim\GD28496,Scf_2L,5680709,5683491,-,4,0,A,0,0,0,,,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
FBgn0269787,,,,,,,,,,,,,,,,,0,0,0,1,1,unb,0,1,0,0,0,none,1,0,0,0,0,none,1,0,0,Dsim\GD28497,Scf_3R,10052850,10055201,-,1,1,A,0,0,0,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
FBgn0269788,,,,,,,,,,,,,,,,,5,0,0,0,0,none,3,1,0,1,4,fem_and_unb,5,0,0,0,0,none,5,0,0,Dsim\GD28498,Scf_2L,6578489,6579670,-,2,0,A,0,0,0,,,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
FBgn0269789,2.0,1.0,0.0,0.2113,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,male,0,2,0,0,0,none,0,2,0,0,2,both,2,0,0,Dsim\GD28499,Scf_3R,26460962,26463915,+,1,1,A,0,0,0,unbiased,unbiased,1,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0
FBgn0269790,,,,,,,,,,,,,,,,,1,0,0,0,0,none,0,0,1,0,1,male,1,0,0,0,0,none,1,0,0,Dsim\GD28500,Scf_2L,8487070,8488341,-,1,1,A,0,0,0,,,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
FBgn0269791,2.0,0.0,0.0,0.7307,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,2,unb,0,2,0,0,0,none,0,2,0,0,2,both,0,2,1,Dsim\GD28501,Scf_2R,1776948,1777599,+,1,1,A,0,0,0,unbiased,unbiased,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
FBgn0269792,3.0,2.0,0.0,0.5422,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,none,1,2,0,0,1,fem,0,2,1,0,3,fem_and_both,3,0,0,Dsim\GD28502,Scf_NODE_59901,3779,6621,+,1,1,,0,0,0,unbiased,unbiased,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0
FBgn0269794,1.0,0.0,1.0,0.0066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0,1,1,unb,0,1,0,0,0,none,0,1,0,0,1,both,0,1,1,Dsim\GD28504,Scf_X,4860197,4861606,+,1,1,X,0,1,0,ttestLowFC,female,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0
FBgn0269795,,,,,,,,,,,,,,,,,2,0,0,0,0,none,0,2,0,0,0,none,2,0,0,0,0,none,2,0,0,Dsim\GD28505,Scf_2L,11390211,11390613,-,1,1,A,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
FBgn0269796,3.0,2.0,0.0,0.1166,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0,0,1,fem,1,1,2,0,3,male_and_female,1,3,0,0,3,both,4,0,0,Dsim\GD28506,Scf_X,4398214,4423318,-,1,1,X,0,1,0,unbiased,unbiased,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0
FBgn0269797,,,,,,,,,,,,,,,,,2,0,0,0,0,none,0,2,0,0,0,none,2,0,0,0,0,none,2,0,0,Dsim\GD28507,Scf_3R,18741506,18741927,+,1,1,A,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
FBgn0269798,1.0,0.0,0.0,0.1892,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,male,0,0,1,0,1,male,0,0,1,0,1,fem,1,0,0,Dsim\GD28508,Scf_3R,11538583,11540127,-,1,1,A,0,0,0,unbiased,unbiased,1,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0
FBgn0269799,3.0,0.0,0.0,0.1591,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3,3,unb,0,3,0,0,0,none,0,3,0,0,3,both,0,3,1,Dsim\GD28509,Scf_2L,9947722,9949207,+,1,1,A,0,0,0,unbiased,unbiased,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
FBgn0269800,7.0,2.0,3.0,0.0028,1.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,6,1,1,0,2,male_and_female,0,7,1,0,1,male,1,6,1,0,7,fem_and_both,4,4,1,Dsim\GD28510,Scf_X,2486339,2492110,-,1,1,X,0,1,0,ttestLowFC,female,1,1,1,0,0,0,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0
FBgn0269801,,,,,,,,,,,,,,,,,1,0,0,0,0,none,0,1,0,0,0,none,1,0,0,0,0,none,1,0,0,Dsim\GD28511,Scf_NODE_87321,4,228,-,1,1,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
FBgn0269802,2.0,2.0,0.0,0.1735,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,0,1,male,1,4,1,0,2,male_and_female,4,1,1,0,2,fem_and_both,6,0,0,Dsim\GD28512,Scf_3L,17619230,17620613,-,2,0,A,0,0,0,unbiased,unbiased,1,1,0,1,0,1,1,1,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0
FBgn0269803,1.0,0.0,0.0,0.9948,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,male,1,1,0,0,1,fem,1,0,0,1,1,male,2,0,0,Dsim\GD28513,Scf_3L,14959986,14960636,+,1,1,A,0,0,0,unbiased,unbiased,1,1,0,1,0,1,1,0,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0
FBgn0269804,2.0,0.0,1.0,0.0255,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2,0,0,0,0,none,0,1,1,0,1,male,0,2,0,0,2,both,2,0,0,Dsim\GD28514,Scf_2R,16080877,16081812,+,1,1,A,0,0,0,ttestLowFC,male,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0
FBgn0269805,2.0,0.0,0.0,0.0731,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,none,0,2,0,0,0,none,0,2,0,0,2,both,2,0,0,Dsim\GD28515,Scf_2R,16098126,16098689,-,1,1,A,0,0,0,unbiased,unbiased,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0
