dmel_FBgn,dmel_NCBI_ID,dsim_NCBI_ID,dsim_GLEANR_ID,dsim_FBgn,flag_dsim_FBgn_dup,#clusterid,num_GLEANRIDs_sim,flag_singleton,num_unique_dsim_clusterID_per_FBgn,flag_discrepant_FBgn_2_GLEANR_link,flag_many_dmel_FBgn,flag_many_dmel_NCBI_ID,flag_many_dsim_NCBI_ID,flag_many_dsim_GLEANR_ID
FBgn0085451,32877.0,6740215.0,dsim_GLEANR_8844,FBgn0196178,0.0,4087.0,2.0,0.0,1,0,0,0,0,0
FBgn0030969,32881.0,6740213.0,dsim_GLEANR_8845,FBgn0196179,0.0,7951.0,1.0,1.0,1,0,0,0,0,0
FBgn0085430,50356.0,6740216.0,dsim_GLEANR_8847,FBgn0196180,0.0,5409.0,2.0,0.0,1,0,0,0,0,0
FBgn0264090,32889.0,6740219.0,dsim_GLEANR_8852,FBgn0196183,0.0,17617.0,1.0,1.0,1,0,0,0,0,0
FBgn0031005,32918.0,6740228.0,dsim_GLEANR_8857,FBgn0196188,0.0,7017.0,1.0,1.0,1,0,0,0,0,0
FBgn0031018|FBgn0051053,32932.0|318572.0,6740232.0|27206426.0,dsim_GLEANR_8858|dsim_GLEANR_1878,FBgn0196189,1.0,8981.0,2.0,0.0,1,0,1,1,1,1
FBgn0031037,32955.0,6740236.0,dsim_GLEANR_8863,FBgn0196192,0.0,9862.0,1.0,1.0,1,0,0,0,0,0
FBgn0039008,42684.0,6740248.0,dsim_GLEANR_8869,FBgn0196194,0.0,1689.0,1.0,1.0,1,0,0,0,0,0
FBgn0031109,33037.0,6740257.0,dsim_GLEANR_8876,FBgn0196198,0.0,8874.0,1.0,1.0,1,0,0,0,0,0
FBgn0031174,33108.0,6740276.0,dsim_GLEANR_8885,FBgn0196203,0.0,615.0,1.0,1.0,1,0,0,0,0,0
FBgn0000709,33110.0,6740278.0,dsim_GLEANR_8886,FBgn0196204,0.0,9908.0,1.0,1.0,1,0,0,0,0,0
FBgn0031197,33143.0,6740285.0,dsim_GLEANR_8893,FBgn0196207,0.0,8.0,226.0,0.0,1,0,0,0,0,0
FBgn0035094,38011.0,6736184.0,dsim_GLEANR_8894,FBgn0196208,0.0,7052.0,1.0,1.0,1,0,0,0,0,0
FBgn0004181,38009.0,6736183.0,dsim_GLEANR_8896,FBgn0196210,0.0,6391.0,1.0,1.0,1,0,0,0,0,0
FBgn0266129,38007.0,6736179.0,dsim_GLEANR_8898,FBgn0196212,0.0,1180.0,1.0,1.0,1,0,0,0,0,0
FBgn0004919,38006.0,6736173.0,dsim_GLEANR_8899,FBgn0196213,0.0,12058.0,1.0,1.0,1,0,0,0,0,0
FBgn0001147,38004.0,6736171.0,dsim_GLEANR_8900,FBgn0196214,0.0,3840.0,1.0,1.0,1,0,0,0,0,0
FBgn0010435,37999.0,6736166.0,dsim_GLEANR_8902,FBgn0196216,0.0,13380.0,1.0,1.0,1,0,0,0,0,0
FBgn0035090,37998.0,6736165.0,dsim_GLEANR_8903,FBgn0196217,0.0,14983.0,1.0,1.0,1,0,0,0,0,0
FBgn0035089,37997.0,6736164.0,dsim_GLEANR_8904,FBgn0196218,0.0,104.0,1.0,1.0,1,0,0,0,0,0
FBgn0285950,37995.0,6736162.0,dsim_GLEANR_8905,FBgn0196219,0.0,8064.0,1.0,1.0,1,0,0,0,0,0
FBgn0035084,37990.0,6736158.0,dsim_GLEANR_8907,FBgn0196221,0.0,4570.0,1.0,1.0,1,0,0,0,0,0
FBgn0035083,37989.0,6736157.0,dsim_GLEANR_8908,FBgn0196222,0.0,202.0,1.0,1.0,1,0,0,0,0,0
FBgn0035082,37988.0,6736156.0,dsim_GLEANR_8909,FBgn0196223,0.0,14648.0,1.0,1.0,1,0,0,0,0,0
FBgn0043792,37986.0,6736155.0,dsim_GLEANR_8910,FBgn0196224,0.0,499.0,1.0,1.0,1,0,0,0,0,0
FBgn0060296,37985.0,6736154.0,dsim_GLEANR_8911,FBgn0196225,0.0,6454.0,1.0,1.0,1,0,0,0,0,0
FBgn0035076,37980.0,6736150.0,dsim_GLEANR_8912,FBgn0196226,0.0,10368.0,1.0,1.0,1,0,0,0,0,0
FBgn0050423,246605.0,6736147.0,dsim_GLEANR_8913,FBgn0196227,0.0,524.0,1.0,1.0,1,0,0,0,0,0
FBgn0035073,37977.0,6736146.0,dsim_GLEANR_8914,FBgn0196228,0.0,8795.0,1.0,1.0,1,0,0,0,0,0
FBgn0023181,37970.0,6736136.0,dsim_GLEANR_8916,FBgn0196230,0.0,552.0,1.0,1.0,1,0,0,0,0,0
FBgn0028738,44125.0,6736135.0,dsim_GLEANR_8917,FBgn0196231,0.0,8115.0,1.0,1.0,1,0,0,0,0,0
FBgn0015801,37968.0,6736134.0,dsim_GLEANR_8918,FBgn0196232,0.0,3271.0,1.0,1.0,1,0,0,0,0,0
FBgn0035064,37965.0,6736131.0,dsim_GLEANR_8920,FBgn0196233,0.0,5852.0,1.0,1.0,1,0,0,0,0,0
FBgn0086908,37962.0,6736128.0,dsim_GLEANR_8922,FBgn0196235,0.0,8035.0,1.0,1.0,1,0,0,0,0,0
FBgn0035060,37961.0,6736127.0,dsim_GLEANR_8923,FBgn0196236,0.0,1746.0,1.0,1.0,1,0,0,0,0,0
FBgn0027590,37960.0,6736126.0,dsim_GLEANR_8924,FBgn0196237,0.0,9406.0,1.0,1.0,1,0,0,0,0,0
FBgn0040666,50139.0,6736124.0,dsim_GLEANR_8925,FBgn0196238,0.0,427.0,1.0,1.0,1,0,0,0,0,0
FBgn0053988,37953.0,6736120.0,dsim_GLEANR_8926,FBgn0196239,0.0,4430.0,1.0,1.0,1,0,0,0,0,0
FBgn0035049,37949.0,6736118.0,dsim_GLEANR_8928,FBgn0196240,0.0,7113.0,1.0,1.0,1,0,0,0,0,0
FBgn0261373,2768732.0,6736116.0,dsim_GLEANR_8929,FBgn0196241,0.0,11655.0,1.0,1.0,1,0,0,0,0,0
FBgn0260456,37948.0,6736115.0,dsim_GLEANR_8930,FBgn0196242,0.0,7331.0,1.0,1.0,1,0,0,0,0,0
FBgn0085243,5740774.0,6736114.0,dsim_GLEANR_8931,FBgn0196243,0.0,4487.0,1.0,1.0,1,0,0,0,0,0
FBgn0050161,37945.0,6736112.0,dsim_GLEANR_8932,FBgn0196244,0.0,6920.0,1.0,1.0,1,0,0,0,0,0
FBgn0050163,246492.0,6736111.0,dsim_GLEANR_8933,FBgn0196245,0.0,3666.0,6.0,0.0,1,0,0,0,0,0
FBgn0035043,37943.0,6736109.0,dsim_GLEANR_8934,FBgn0196246,0.0,4002.0,1.0,1.0,1,0,0,0,0,0
FBgn0035041,37940.0,6736105.0,dsim_GLEANR_8935,FBgn0196247,0.0,510.0,1.0,1.0,1,0,0,0,0,0
FBgn0035040,37939.0,6736102.0,dsim_GLEANR_8937,FBgn0196249,0.0,7565.0,1.0,1.0,1,0,0,0,0,0
FBgn0035036,37935.0,6736099.0,dsim_GLEANR_8938,FBgn0196250,0.0,8831.0,1.0,1.0,1,0,0,0,0,0
FBgn0035032,37931.0,6736095.0,dsim_GLEANR_8939,FBgn0196251,0.0,10203.0,1.0,1.0,1,0,0,0,0,0
FBgn0069913,37928.0,6736091.0,dsim_GLEANR_8941,FBgn0196253,0.0,10985.0,1.0,1.0,1,0,0,0,0,0
FBgn0053527,3346202.0,6736090.0,dsim_GLEANR_8942,FBgn0196254,0.0,13650.0,1.0,1.0,1,0,0,0,0,0
FBgn0035026,37925.0,6736087.0,dsim_GLEANR_8943,FBgn0196255,0.0,10129.0,1.0,1.0,1,0,0,0,0,0
FBgn0016687,37922.0,6736084.0,dsim_GLEANR_8944,FBgn0196256,0.0,5452.0,1.0,1.0,1,0,0,0,0,0
FBgn0035019,37917.0,6736080.0,dsim_GLEANR_8946,FBgn0196257,0.0,2529.0,2.0,0.0,1,0,0,0,0,0
FBgn0035016,37914.0,6736078.0,dsim_GLEANR_8947,FBgn0196258,0.0,11893.0,1.0,1.0,1,0,0,0,0,0
FBgn0284252,37912.0,6736075.0,dsim_GLEANR_8948,FBgn0196259,0.0,11450.0,1.0,1.0,1,0,0,0,0,0
FBgn0053454|FBgn0053453|FBgn0035011,2768850.0|2768851.0|37906.0,6735227.0|6735228.0|6736068.0,dsim_GLEANR_9331|dsim_GLEANR_9330|dsim_GLEANR_8952,FBgn0196260,1.0,8.0,226.0,0.0,1,0,1,1,1,1
FBgn0053454|FBgn0053453|FBgn0035011,2768850.0|2768851.0|37906.0,6735227.0|6735228.0|6736068.0,dsim_GLEANR_9331|dsim_GLEANR_9330|dsim_GLEANR_8952,FBgn0196261,1.0,8.0,226.0,0.0,1,0,1,1,1,1
FBgn0053454|FBgn0053453|FBgn0035011,2768850.0|2768851.0|37906.0,6735227.0|6735228.0|6736068.0,dsim_GLEANR_9331|dsim_GLEANR_9330|dsim_GLEANR_8952,FBgn0196262,1.0,8.0,226.0,0.0,1,0,1,1,1,1
FBgn0035006,37901.0,6736062.0,dsim_GLEANR_8954,FBgn0196264,0.0,7454.0,1.0,1.0,1,0,0,0,0,0
FBgn0035004,37899.0,6736059.0,dsim_GLEANR_8956,FBgn0196266,0.0,15082.0,1.0,1.0,1,0,0,0,0,0
FBgn0035003,37898.0,6736057.0,dsim_GLEANR_8958,FBgn0196268,0.0,6148.0,1.0,1.0,1,0,0,0,0,0
FBgn0259729,37897.0,6736055.0,dsim_GLEANR_8959,FBgn0196269,0.0,5974.0,1.0,1.0,1,0,0,0,0,0
FBgn0259210,246493.0,6736053.0,dsim_GLEANR_8961,FBgn0196272,0.0,2685.0,1.0,1.0,1,0,0,0,0,0
FBgn0035001,37893.0,6736049.0,dsim_GLEANR_8963,FBgn0196274,0.0,613.0,1.0,1.0,1,0,0,0,0,0
FBgn0000037,37892.0,6736048.0,dsim_GLEANR_8964,FBgn0196275,0.0,11340.0,1.0,1.0,1,0,0,0,0,0
FBgn0005638,37889.0,6736042.0,dsim_GLEANR_8967,FBgn0196278,0.0,10842.0,1.0,1.0,1,0,0,0,0,0
FBgn0050419,37879.0,27206597.0,dsim_GLEANR_8969,FBgn0196280,0.0,13635.0,1.0,1.0,1,0,0,0,0,0
FBgn0034990,37877.0,6736033.0,dsim_GLEANR_8970,FBgn0196281,0.0,6349.0,1.0,1.0,1,0,0,0,0,0
FBgn0034986,37872.0,6736019.0,dsim_GLEANR_8971,FBgn0196282,0.0,6246.0,1.0,1.0,1,0,0,0,0,0
FBgn0034982,37866.0,6736017.0,dsim_GLEANR_8972,FBgn0196283,0.0,13346.0,1.0,1.0,1,0,0,0,0,0
FBgn0023081,37858.0,6736014.0,dsim_GLEANR_8974,FBgn0196285,0.0,7995.0,1.0,1.0,1,0,0,0,0,0
FBgn0034970,37851.0,6736011.0,dsim_GLEANR_8975,FBgn0196286,0.0,12614.0,1.0,1.0,1,0,0,0,0,0
FBgn0023170,37849.0,6736009.0,dsim_GLEANR_8976,FBgn0196287,0.0,11825.0,1.0,1.0,1,0,0,0,0,0
FBgn0034965,37844.0,6736005.0,dsim_GLEANR_8977,FBgn0196288,0.0,1995.0,1.0,1.0,1,0,0,0,0,0
FBgn0028552,37842.0,6736000.0,dsim_GLEANR_8978,FBgn0196289,0.0,4413.0,1.0,1.0,1,0,0,0,0,0
FBgn0011726,37841.0,6735999.0,dsim_GLEANR_8979,FBgn0196290,0.0,8.0,226.0,0.0,1,0,0,0,0,0
FBgn0034963,37839.0,6735997.0,dsim_GLEANR_8980,FBgn0196291,0.0,9307.0,1.0,1.0,1,0,0,0,0,0
FBgn0013764,37837.0,6735995.0,dsim_GLEANR_8981,FBgn0196292,0.0,7935.0,1.0,1.0,1,0,0,0,0,0
FBgn0050172,246496.0,6735994.0,dsim_GLEANR_8982,FBgn0196293,0.0,10086.0,1.0,1.0,1,0,0,0,0,0
FBgn0034956,37830.0,6735992.0,dsim_GLEANR_8983,FBgn0196294,0.0,3736.0,1.0,1.0,1,0,0,0,0,0
FBgn0053519,3346201.0,6735991.0,dsim_GLEANR_8984,FBgn0196295,0.0,1542.0,3.0,0.0,1,0,0,0,0,0
FBgn0034951,37825.0,6735988.0,dsim_GLEANR_8987,FBgn0196298,0.0,1057.0,1.0,1.0,1,0,0,0,0,0
FBgn0283509,37823.0,6735986.0,dsim_GLEANR_8988,FBgn0196299,0.0,4903.0,1.0,1.0,1,0,0,0,0,0
FBgn0034948,37820.0,6735984.0,dsim_GLEANR_8989,FBgn0196300,0.0,7907.0,1.0,1.0,1,0,0,0,0,0
FBgn0034945,37817.0,6735981.0,dsim_GLEANR_8990,FBgn0196301,0.0,3725.0,1.0,1.0,1,0,0,0,0,0
FBgn0034940,37811.0,6735978.0,dsim_GLEANR_8991,FBgn0196302,0.0,5159.0,1.0,1.0,1,0,0,0,0,0
FBgn0034938,37809.0,6735976.0,dsim_GLEANR_8992,FBgn0196303,0.0,3658.0,1.0,1.0,1,0,0,0,0,0
FBgn0034935,37806.0,6735974.0,dsim_GLEANR_8993,FBgn0196304,0.0,4369.0,1.0,1.0,1,0,0,0,0,0
FBgn0034933,37803.0,6735971.0,dsim_GLEANR_8994,FBgn0196305,0.0,716.0,1.0,1.0,1,0,0,0,0,0
FBgn0263006,49297.0,6735970.0,dsim_GLEANR_8996,FBgn0196307,0.0,1344.0,1.0,1.0,1,0,0,0,0,0
FBgn0034925,37794.0,6735963.0,dsim_GLEANR_8999,FBgn0196310,0.0,9892.0,1.0,1.0,1,0,0,0,0,0
FBgn0034923,37792.0,6735961.0,dsim_GLEANR_9000,FBgn0196312,0.0,1407.0,1.0,1.0,1,0,0,0,0,0
FBgn0034921,37790.0,6735959.0,dsim_GLEANR_9001,FBgn0196313,0.0,4212.0,1.0,1.0,1,0,0,0,0,0
FBgn0025334,37788.0,6735957.0,dsim_GLEANR_9002,FBgn0196314,0.0,8.0,226.0,0.0,1,0,0,0,0,0
FBgn0025336,37787.0,6735956.0,dsim_GLEANR_9003,FBgn0196315,0.0,11976.0,1.0,1.0,1,0,0,0,0,0
FBgn0025352,37784.0,6735954.0,dsim_GLEANR_9004,FBgn0196316,0.0,3950.0,1.0,1.0,1,0,0,0,0,0
FBgn0025335,37782.0,6735952.0,dsim_GLEANR_9005,FBgn0196317,0.0,12963.0,1.0,1.0,1,0,0,0,0,0
FBgn0025790,37781.0,6735951.0,dsim_GLEANR_9006,FBgn0196318,0.0,7077.0,1.0,1.0,1,0,0,0,0,0
FBgn0021895,47457.0,6735948.0,dsim_GLEANR_9008,FBgn0196319,0.0,7885.0,1.0,1.0,1,0,0,0,0,0
FBgn0034913,37774.0,6735946.0,dsim_GLEANR_9009,FBgn0196320,0.0,10276.0,1.0,1.0,1,0,0,0,0,0
FBgn0003401,45360.0,6735945.0,dsim_GLEANR_9010,FBgn0196321,0.0,9801.0,1.0,1.0,1,0,0,0,0,0
FBgn0034910,37771.0,6735941.0,dsim_GLEANR_9011,FBgn0196322,0.0,5267.0,1.0,1.0,1,0,0,0,0,0
FBgn0034909,37770.0,6735940.0,dsim_GLEANR_9012,FBgn0196323,0.0,5041.0,1.0,1.0,1,0,0,0,0,0
FBgn0028411,37769.0,6735939.0,dsim_GLEANR_9013,FBgn0196324,0.0,11839.0,1.0,1.0,1,0,0,0,0,0
FBgn0010278,37767.0,6735937.0,dsim_GLEANR_9014,FBgn0196325,0.0,2554.0,1.0,1.0,1,0,0,0,0,0
FBgn0034906,37765.0,6735935.0,dsim_GLEANR_9015,FBgn0196326,0.0,10849.0,1.0,1.0,1,0,0,0,0,0
FBgn0034904,37763.0,27206598.0,dsim_GLEANR_9017,FBgn0196328,0.0,6582.0,1.0,1.0,1,0,0,0,0,0
FBgn0034903,37762.0,6735932.0,dsim_GLEANR_9018,FBgn0196329,0.0,201.0,1.0,1.0,1,0,0,0,0,0
FBgn0000562,37757.0,6735926.0,dsim_GLEANR_9021,FBgn0196332,0.0,464.0,1.0,1.0,1,0,0,0,0,0
FBgn0034898,37756.0,6735923.0,dsim_GLEANR_9022,FBgn0196333,0.0,12521.0,2.0,0.0,1,0,0,0,0,0
FBgn0011297,37754.0,6735921.0,dsim_GLEANR_9023,FBgn0196334,0.0,7073.0,1.0,1.0,1,0,0,0,0,0
FBgn0034894,37751.0,6735919.0,dsim_GLEANR_9024,FBgn0196335,0.0,12391.0,1.0,1.0,1,0,0,0,0,0
FBgn0050183,37749.0,6735917.0,dsim_GLEANR_9025,FBgn0196336,0.0,6564.0,1.0,1.0,1,0,0,0,0,0
FBgn0011296,37744.0,6735914.0,dsim_GLEANR_9026,FBgn0196337,0.0,10313.0,1.0,1.0,1,0,0,0,0,0
FBgn0034885,37739.0,6735909.0,dsim_GLEANR_9027,FBgn0196338,0.0,7910.0,1.0,1.0,1,0,0,0,0,0
FBgn0034884,37738.0,6735908.0,dsim_GLEANR_9028,FBgn0196339,0.0,3562.0,1.0,1.0,1,0,0,0,0,0
FBgn0034883,37737.0,6735907.0,dsim_GLEANR_9029,FBgn0196340,0.0,2340.0,1.0,1.0,1,0,0,0,0,0
FBgn0260761,246505.0,6735904.0,dsim_GLEANR_9032,FBgn0196344,0.0,12032.0,1.0,1.0,1,0,0,0,0,0
FBgn0034879,37731.0,6735899.0,dsim_GLEANR_9033,FBgn0196345,0.0,12182.0,1.0,1.0,1,0,0,0,0,0
FBgn0034876,37727.0,6735896.0,dsim_GLEANR_9036,FBgn0196348,0.0,17636.0,1.0,1.0,1,0,0,0,0,0
FBgn0041233,37725.0,6735893.0,dsim_GLEANR_9037,FBgn0196349,0.0,9932.0,1.0,1.0,1,0,0,0,0,0
FBgn0000241,37724.0,6735891.0,dsim_GLEANR_9039,FBgn0196351,0.0,12343.0,1.0,1.0,1,0,0,0,0,0
FBgn0015372,44172.0,6735889.0,dsim_GLEANR_9040,FBgn0196352,0.0,2562.0,1.0,1.0,1,0,0,0,0,0
FBgn0034871,37721.0,6735887.0,dsim_GLEANR_9041,FBgn0196353,0.0,5233.0,1.0,1.0,1,0,0,0,0,0
FBgn0086677,36295.0,6739394.0,dsim_GLEANR_9042,FBgn0196354,0.0,8346.0,1.0,1.0,1,0,0,0,0,0
FBgn0034867,37717.0,6735882.0,dsim_GLEANR_9043,FBgn0196355,0.0,946.0,1.0,1.0,1,0,0,0,0,0
FBgn0034866,37716.0,6735881.0,dsim_GLEANR_9044,FBgn0196356,0.0,3500.0,1.0,1.0,1,0,0,0,0,0
FBgn0034865,37715.0,6735880.0,dsim_GLEANR_9045,FBgn0196357,0.0,7993.0,1.0,1.0,1,0,0,0,0,0
FBgn0034863,37713.0,6735878.0,dsim_GLEANR_9046,FBgn0196358,0.0,3406.0,1.0,1.0,1,0,0,0,0,0
FBgn0026384,37711.0,6735876.0,dsim_GLEANR_9047,FBgn0196359,0.0,8042.0,1.0,1.0,1,0,0,0,0,0
FBgn0034861,37710.0,6735874.0,dsim_GLEANR_9049,FBgn0196361,0.0,175.0,1.0,1.0,1,0,0,0,0,0
FBgn0034860,37709.0,6735872.0,dsim_GLEANR_9050,FBgn0196362,0.0,5273.0,1.0,1.0,1,0,0,0,0,0
FBgn0034859,37708.0,6735871.0,dsim_GLEANR_9051,FBgn0196363,0.0,5463.0,1.0,1.0,1,0,0,0,0,0
FBgn0028497,37707.0,6735870.0,dsim_GLEANR_9052,FBgn0196364,0.0,8392.0,1.0,1.0,1,0,0,0,0,0
FBgn0250838,246602.0,6735868.0,dsim_GLEANR_9053,FBgn0196365,0.0,10229.0,1.0,1.0,1,0,0,0,0,0
FBgn0050414,37705.0,6735866.0,dsim_GLEANR_9055,FBgn0196367,0.0,239.0,50.0,0.0,1,0,0,0,0,0
FBgn0040660,50133.0,6735863.0,dsim_GLEANR_9056,FBgn0196368,0.0,7897.0,1.0,1.0,1,0,0,0,0,0
FBgn0034854,37702.0,6735862.0,dsim_GLEANR_9057,FBgn0196369,0.0,2596.0,1.0,1.0,1,0,0,0,0,0
FBgn0003977,47869.0,6735860.0,dsim_GLEANR_9058,FBgn0196370,0.0,8417.0,1.0,1.0,1,0,0,0,0,0
FBgn0034849,37697.0,6735856.0,dsim_GLEANR_9059,FBgn0196371,0.0,3124.0,1.0,1.0,1,0,0,0,0,0
FBgn0046253,37695.0,6735851.0,dsim_GLEANR_9060,FBgn0196372,0.0,1759.0,6.0,0.0,1,0,0,0,0,0
FBgn0050413,246601.0,6735849.0,dsim_GLEANR_9061,FBgn0196373,0.0,8309.0,1.0,1.0,1,0,0,0,0,0
FBgn0050417,246604.0,6735848.0,dsim_GLEANR_9062,FBgn0196374,0.0,2920.0,1.0,1.0,1,0,0,0,0,0
FBgn0050416,246603.0,6735846.0,dsim_GLEANR_9063,FBgn0196375,0.0,12864.0,1.0,1.0,1,0,0,0,0,0
FBgn0050412,37691.0,6735845.0,dsim_GLEANR_9064,FBgn0196376,0.0,13167.0,1.0,1.0,1,0,0,0,0,0
FBgn0263084,12798145.0,6735844.0,dsim_GLEANR_9065,FBgn0196377,0.0,12719.0,1.0,1.0,1,0,0,0,0,0
FBgn0034842,37690.0,27206599.0,dsim_GLEANR_9066,FBgn0196378,0.0,17638.0,1.0,1.0,1,0,0,0,0,0
FBgn0034840,37688.0,6735840.0,dsim_GLEANR_9068,FBgn0196380,0.0,3832.0,1.0,1.0,1,0,0,0,0,0
FBgn0003009,37687.0,6735839.0,dsim_GLEANR_9069,FBgn0196381,0.0,7598.0,1.0,1.0,1,0,0,0,0,0
FBgn0034838,37685.0,6735838.0,dsim_GLEANR_9070,FBgn0196382,0.0,3120.0,1.0,1.0,1,0,0,0,0,0
FBgn0034837,37684.0,6735837.0,dsim_GLEANR_9071,FBgn0196383,0.0,5143.0,1.0,1.0,1,0,0,0,0,0
FBgn0040063,37683.0,6735836.0,dsim_GLEANR_9072,FBgn0196384,0.0,12637.0,2.0,0.0,1,0,0,0,0,0
FBgn0034834,37681.0,6735833.0,dsim_GLEANR_9073,FBgn0196385,0.0,5913.0,1.0,1.0,1,0,0,0,0,0
FBgn0085400,37679.0,6735830.0,dsim_GLEANR_9075,FBgn0196387,0.0,4100.0,1.0,1.0,1,0,0,0,0,0
FBgn0034826,37673.0,6735826.0,dsim_GLEANR_9077,FBgn0196389,0.0,9885.0,1.0,1.0,1,0,0,0,0,0
FBgn0034825,37672.0,6735824.0,dsim_GLEANR_9078,FBgn0196390,0.0,7609.0,1.0,1.0,1,0,0,0,0,0
FBgn0034824,37671.0,6735823.0,dsim_GLEANR_9079,FBgn0196391,0.0,4706.0,1.0,1.0,1,0,0,0,0,0
FBgn0041235,192481.0,6735822.0,dsim_GLEANR_9080,FBgn0196392,0.0,1217.0,5.0,0.0,1,0,0,0,0,0
FBgn0261614,10178828.0,6735821.0,dsim_GLEANR_9081,FBgn0196393,0.0,15659.0,1.0,1.0,1,0,0,0,0,0
FBgn0034821,37668.0,6735820.0,dsim_GLEANR_9082,FBgn0196394,0.0,4671.0,1.0,1.0,1,0,0,0,0,0
FBgn0034817,37664.0,6735814.0,dsim_GLEANR_9084,FBgn0196396,0.0,9987.0,1.0,1.0,1,0,0,0,0,0
FBgn0003062,37662.0,6735811.0,dsim_GLEANR_9085,FBgn0196397,0.0,6065.0,1.0,1.0,1,0,0,0,0,0
FBgn0034814,37659.0,6735805.0,dsim_GLEANR_9086,FBgn0196398,0.0,1416.0,1.0,1.0,1,0,0,0,0,0
FBgn0010622,46074.0,6735804.0,dsim_GLEANR_9087,FBgn0196399,0.0,3521.0,1.0,1.0,1,0,0,0,0,0
FBgn0261705,37654.0,6735799.0,dsim_GLEANR_9089,FBgn0196401,0.0,7597.0,1.0,1.0,1,0,0,0,0,0
FBgn0034808,37652.0,6735796.0,dsim_GLEANR_9091,FBgn0196404,0.0,5119.0,1.0,1.0,1,0,0,0,0,0
FBgn0034804,37648.0,6735793.0,dsim_GLEANR_9093,FBgn0196406,0.0,8798.0,1.0,1.0,1,0,0,0,0,0
FBgn0034800,37644.0,6735791.0,dsim_GLEANR_9095,FBgn0196407,0.0,5473.0,1.0,1.0,1,0,0,0,0,0
FBgn0010660,46091.0,6735788.0,dsim_GLEANR_9096,FBgn0196408,0.0,3085.0,1.0,1.0,1,0,0,0,0,0
FBgn0050187,246509.0,6735787.0,dsim_GLEANR_9097,FBgn0196409,1.0,15885.0,1.0,1.0,1,0,0,0,0,0
FBgn0267823,37638.0,6735783.0,dsim_GLEANR_9098,FBgn0196410,0.0,12478.0,1.0,1.0,1,0,0,0,0,0
FBgn0034792,37636.0,6735781.0,dsim_GLEANR_9099,FBgn0196411,0.0,629.0,1.0,1.0,1,0,0,0,0,0
FBgn0034791,37635.0,6735780.0,dsim_GLEANR_9100,FBgn0196412,0.0,2097.0,1.0,1.0,1,0,0,0,0,0
FBgn0001263,37629.0,6735775.0,dsim_GLEANR_9102,FBgn0196414,0.0,9521.0,1.0,1.0,1,0,0,0,0,0
FBgn0034786,37627.0,6735772.0,dsim_GLEANR_9104,FBgn0196416,0.0,5402.0,1.0,1.0,1,0,0,0,0,0
FBgn0259145,37614.0,6735757.0,dsim_GLEANR_9105,FBgn0196417,0.0,14677.0,1.0,1.0,1,0,0,0,0,0
FBgn0028371,43997.0,6735756.0,dsim_GLEANR_9106,FBgn0196418,0.0,1668.0,1.0,1.0,1,0,0,0,0,0
FBgn0034769,37608.0,6735751.0,dsim_GLEANR_9107,FBgn0196419,0.0,17643.0,1.0,1.0,1,0,0,0,0,0
FBgn0050259,37606.0,6735748.0,dsim_GLEANR_9108,FBgn0196420,0.0,4827.0,1.0,1.0,1,0,0,0,0,0
FBgn0005631,37603.0,6735747.0,dsim_GLEANR_9109,FBgn0196421,0.0,5701.0,3.0,0.0,1,0,0,0,0,0
FBgn0020257,37602.0,27206600.0,dsim_GLEANR_9110,FBgn0196422,0.0,8177.0,1.0,1.0,1,0,0,0,0,0
FBgn0263031,12798140.0,6735736.0,dsim_GLEANR_9111,FBgn0196423,0.0,947.0,1.0,1.0,1,0,0,0,0,0
FBgn0050196,37595.0,6735735.0,dsim_GLEANR_9112,FBgn0196424,0.0,6779.0,1.0,1.0,1,0,0,0,0,0
FBgn0034756,37594.0,6735734.0,dsim_GLEANR_9113,FBgn0196425,0.0,3662.0,1.0,1.0,1,0,0,0,0,0
FBgn0034755,37593.0,6735732.0,dsim_GLEANR_9114,FBgn0196426,0.0,7549.0,1.0,1.0,1,0,0,0,0,0
FBgn0050195,37592.0,6735731.0,dsim_GLEANR_9115,FBgn0196427,0.0,11019.0,1.0,1.0,1,0,0,0,0,0
FBgn0034753,37591.0,6735730.0,dsim_GLEANR_9116,FBgn0196428,0.0,4426.0,1.0,1.0,1,0,0,0,0,0
FBgn0040091,37590.0,6735729.0,dsim_GLEANR_9117,FBgn0196429,0.0,10343.0,1.0,1.0,1,0,0,0,0,0
FBgn0261596,37589.0,6735728.0,dsim_GLEANR_9118,FBgn0196430,0.0,4145.0,1.0,1.0,1,0,0,0,0,0
FBgn0034750,37588.0,6735727.0,dsim_GLEANR_9119,FBgn0196431,0.0,4956.0,1.0,1.0,1,0,0,0,0,0
FBgn0019949,37586.0,6735725.0,dsim_GLEANR_9120,FBgn0196432,0.0,11771.0,1.0,1.0,1,0,0,0,0,0
FBgn0034748,37585.0,6735724.0,dsim_GLEANR_9121,FBgn0196433,0.0,6091.0,1.0,1.0,1,0,0,0,0,0
FBgn0034742,37579.0,6735717.0,dsim_GLEANR_9122,FBgn0196434,0.0,2619.0,1.0,1.0,1,0,0,0,0,0
FBgn0260866,37575.0,6735715.0,dsim_GLEANR_9123,FBgn0196435,0.0,2480.0,1.0,1.0,1,0,0,0,0,0
FBgn0003175,37573.0,6735712.0,dsim_GLEANR_9124,FBgn0196436,0.0,83.0,1.0,1.0,1,0,0,0,0,0
