#clusterid,dmel,num_FBGNs,flag_singleton
12441,FBgn0030360,1,1
12442,FBgn0030265,1,1
12444,FBgn0052564,1,1
12445,FBgn0037365,1,1
12446,FBgn0037659,1,1
12447,FBgn0035382,1,1
12449,FBgn0037874,1,1
12450,FBgn0050106,1,1
12451,FBgn0032230,1,1
12453,FBgn0035771,1,1
12454,FBgn0015797,1,1
12455,FBgn0040584,1,1
12456,FBgn0034366,1,1
12458,FBgn0030995,1,1
12459,FBgn0037375,1,1
12461,FBgn0034539,1,1
12462,FBgn0046258,1,1
12464,FBgn0032109,1,1
12465,FBgn0038925,1,1
12466,FBgn0035548,1,1
12467,FBgn0011577,1,1
12468,FBgn0040862,1,1
12469,FBgn0036589,1,1
12471,FBgn0029957,1,1
12474,FBgn0003660,1,1
12475,FBgn0035435,1,1
12477,FBgn0032865,1,1
12478,FBgn0034794,1,1
12482,FBgn0032921,1,1
12485,FBgn0035891,1,1
12487,FBgn0031110,1,1
12488,FBgn0033751,1,1
12489,FBgn0039774,1,1
12490,FBgn0040911,1,1
12491,FBgn0037434,1,1
12494,FBgn0034662,1,1
12496,FBgn0033309,1,1
12497,FBgn0052373,1,1
12498,FBgn0032481,1,1
12502,FBgn0037926,1,1
12503,FBgn0017590,1,1
12504,FBgn0037819,1,1
12505,FBgn0031977,1,1
12506,FBgn0031816,1,1
12508,FBgn0024993,1,1
12510,FBgn0037715,1,1
12511,FBgn0032679,1,1
12512,FBgn0051677,1,1
12516,FBgn0035014,1,1
12517,FBgn0036020,1,1
12519,FBgn0031454,1,1
12521,FBgn0034898,2,0
12521,FBgn0035348,2,0
12522,FBgn0039915,1,1
12523,FBgn0031613,1,1
12524,FBgn0030318,1,1
12526,FBgn0039125,1,1
12527,FBgn0035855,1,1
12528,FBgn0050484,1,1
12530,FBgn0026206,1,1
12533,FBgn0051694,1,1
12540,FBgn0031101,1,1
12541,FBgn0022772,1,1
12542,FBgn0030326,1,1
12543,FBgn0037413,1,1
12545,FBgn0038295,1,1
12547,FBgn0023171,1,1
12550,FBgn0037751,1,1
12551,FBgn0029879,1,1
12553,FBgn0034532,1,1
12555,FBgn0038311,1,1
12556,FBgn0010348,1,1
12557,FBgn0014454,1,1
12560,FBgn0035141,1,1
12561,FBgn0033579,1,1
12562,FBgn0011020,1,1
12563,FBgn0032315,1,1
12564,FBgn0034431,1,1
12567,FBgn0052509,1,1
12569,FBgn0012058,1,1
12570,FBgn0051757,1,1
12572,FBgn0035715,1,1
12573,FBgn0024320,2,0
12573,FBgn0031140,2,0
12575,FBgn0040697,1,1
12576,FBgn0001091,2,0
12576,FBgn0001092,2,0
12577,FBgn0034623,1,1
12578,FBgn0038412,1,1
12579,FBgn0021825,1,1
12582,FBgn0019982,1,1
12584,FBgn0031161,2,0
12584,FBgn0039343,2,0
12586,FBgn0051035,1,1
12587,FBgn0034391,1,1
12588,FBgn0050338,1,1
12589,FBgn0035217,1,1
12590,FBgn0035267,1,1
12592,FBgn0039132,1,1
12593,FBgn0004623,1,1
12594,FBgn0029644,1,1
12595,FBgn0053999,1,1
12597,FBgn0032101,1,1
12598,FBgn0021848,1,1
12599,FBgn0037276,1,1
12601,FBgn0038323,1,1
12602,FBgn0032935,1,1
12603,FBgn0036584,1,1
12604,FBgn0037301,1,1
12607,FBgn0033693,1,1
12608,FBgn0038857,1,1
12609,FBgn0035009,1,1
12612,FBgn0027055,1,1
12614,FBgn0034970,1,1
12615,FBgn0003150,1,1
12616,FBgn0034177,1,1
12617,FBgn0039755,1,1
12618,FBgn0031799,1,1
12619,FBgn0033830,1,1
12622,FBgn0053093,1,1
12624,FBgn0025684,2,0
12624,FBgn0031606,2,0
12625,FBgn0051337,1,1
12626,FBgn0052372,1,1
12629,FBgn0005386,1,1
12631,FBgn0035986,1,1
12632,FBgn0034045,1,1
12633,FBgn0035356,1,1
12635,FBgn0040396,1,1
12637,FBgn0040063,1,1
12638,FBgn0053309,1,1
12639,FBgn0034643,1,1
12640,FBgn0038781,1,1
12645,FBgn0051211,1,1
12646,FBgn0031473,1,1
12647,FBgn0032450,1,1
12649,FBgn0037500,1,1
12651,FBgn0039860,1,1
12652,FBgn0033826,1,1
12654,FBgn0031280,1,1
12655,FBgn0038359,1,1
12657,FBgn0051737,1,1
12659,FBgn0039879,1,1
12664,FBgn0039452,1,1
12665,FBgn0029090,1,1
12666,FBgn0028870,2,0
12666,FBgn0050362,2,0
12668,FBgn0051626,1,1
12670,FBgn0035155,1,1
12673,FBgn0024364,2,0
12673,FBgn0029573,2,0
12676,FBgn0039465,1,1
12677,FBgn0034730,1,1
12679,FBgn0039424,1,1
12681,FBgn0027560,1,1
12682,FBgn0028858,1,1
12683,FBgn0037555,1,1
12686,FBgn0030648,1,1
12687,FBgn0015402,1,1
12689,FBgn0032666,1,1
12690,FBgn0032336,1,1
12691,FBgn0025574,1,1
12694,FBgn0022069,1,1
12695,FBgn0050042,1,1
12696,FBgn0033096,1,1
12697,FBgn0032074,1,1
12698,FBgn0033963,1,1
12699,FBgn0026261,1,1
12700,FBgn0035953,1,1
12701,FBgn0039462,1,1
12702,FBgn0037477,1,1
12703,FBgn0026619,1,1
12704,FBgn0034722,1,1
12705,FBgn0027106,1,1
12706,FBgn0004568,1,1
12707,FBgn0039399,1,1
12708,FBgn0037280,1,1
12709,FBgn0032129,1,1
12711,FBgn0034456,2,0
12711,FBgn0034457,2,0
12712,FBgn0031423,1,1
12714,FBgn0030759,1,1
12715,FBgn0002733,1,1
12716,FBgn0032229,1,1
12717,FBgn0052241,1,1
12718,FBgn0004841,1,1
12720,FBgn0053651,1,1
12721,FBgn0027522,1,1
12724,FBgn0032883,1,1
12725,FBgn0011745,1,1
12727,FBgn0036262,1,1
12728,FBgn0050480,1,1
12730,FBgn0034705,1,1
12731,FBgn0044823,1,1
12732,FBgn0030970,1,1
12736,FBgn0038649,1,1
12737,FBgn0040237,1,1
12738,FBgn0036844,1,1
12742,FBgn0038972,1,1
12743,FBgn0039767,1,1
12744,FBgn0030832,1,1
12745,FBgn0011217,1,1
12746,FBgn0003206,1,1
12747,FBgn0051326,1,1
12748,FBgn0001974,1,1
12750,FBgn0030294,1,1
12752,FBgn0034473,1,1
12754,FBgn0051088,1,1
12757,FBgn0030793,1,1
12758,FBgn0033247,1,1
12759,FBgn0037841,1,1
12760,FBgn0039413,3,0
12760,FBgn0051324,3,0
12760,FBgn0061196,3,0
12763,FBgn0032431,1,1
12764,FBgn0025830,1,1
12765,FBgn0062442,1,1
12767,FBgn0034274,1,1
12769,FBgn0029688,1,1
12771,FBgn0053664,5,0
12771,FBgn0053666,5,0
12771,FBgn0053667,5,0
12771,FBgn0053668,5,0
12771,FBgn0053669,5,0
12773,FBgn0004859,1,1
12774,FBgn0005664,1,1
12775,FBgn0000011,1,1
12778,FBgn0039794,1,1
12780,FBgn0035987,1,1
12781,FBgn0035184,1,1
12782,FBgn0038186,1,1
12783,FBgn0052847,1,1
12785,FBgn0032367,1,1
12786,FBgn0034032,1,1
12787,FBgn0031233,1,1
12789,FBgn0039163,1,1
12790,FBgn0000414,1,1
12792,FBgn0040993,1,1
12793,FBgn0036274,1,1
12794,FBgn0040687,1,1
12795,FBgn0010039,1,1
12796,FBgn0052698,1,1
12797,FBgn0030100,1,1
12799,FBgn0030071,1,1
12800,FBgn0037633,1,1
12803,FBgn0035489,1,1
12804,FBgn0039281,1,1
12805,FBgn0052983,1,1
12809,FBgn0034545,1,1
12810,FBgn0034277,1,1
12812,FBgn0016650,1,1
12813,FBgn0032812,1,1
12814,FBgn0034198,1,1
12815,FBgn0013343,1,1
12819,FBgn0005776,1,1
12820,FBgn0032444,1,1
12821,FBgn0035428,1,1
12822,FBgn0015230,1,1
12824,FBgn0011603,1,1
12827,FBgn0013349,1,1
12830,FBgn0036913,1,1
12831,FBgn0038965,1,1
12835,FBgn0015374,1,1
12840,FBgn0036363,1,1
12841,FBgn0051634,1,1
12842,FBgn0027621,1,1
12844,FBgn0037042,1,1
12845,FBgn0033526,1,1
12846,FBgn0004636,1,1
12847,FBgn0016126,1,1
12848,FBgn0040582,1,1
12849,FBgn0034008,1,1
12852,FBgn0034427,1,1
12853,FBgn0030951,1,1
12854,FBgn0003499,1,1
12855,FBgn0053051,1,1
12856,FBgn0038315,1,1
12857,FBgn0030614,1,1
12858,FBgn0052549,1,1
12859,FBgn0052816,1,1
12860,FBgn0040712,1,1
12862,FBgn0035249,1,1
12863,FBgn0023177,1,1
12864,FBgn0050416,1,1
12865,FBgn0032060,1,1
12867,FBgn0004574,1,1
12868,FBgn0011276,1,1
12872,FBgn0032451,1,1
12873,FBgn0047178,1,1
12874,FBgn0038636,1,1
12876,FBgn0037989,1,1
12877,FBgn0050342,1,1
12878,FBgn0000719,1,1
12879,FBgn0015008,1,1
12880,FBgn0032863,2,0
12880,FBgn0051687,2,0
12881,FBgn0051259,2,0
12881,FBgn0051454,2,0
12882,FBgn0039638,1,1
12883,FBgn0050320,1,1
12887,FBgn0051528,1,1
12888,FBgn0043362,1,1
12889,FBgn0051202,1,1
12890,FBgn0033659,1,1
12891,FBgn0031391,1,1
12892,FBgn0038593,1,1
12893,FBgn0030237,1,1
12896,FBgn0040878,1,1
12899,FBgn0042086,2,0
12899,FBgn0050160,2,0
12900,FBgn0035233,1,1
12901,FBgn0035954,1,1
12902,FBgn0031995,1,1
12903,FBgn0034651,1,1
12904,FBgn0054025,1,1
12906,FBgn0010194,1,1
12908,FBgn0029643,1,1
12911,FBgn0039323,1,1
12912,FBgn0020647,1,1
12913,FBgn0029751,1,1
12918,FBgn0051551,1,1
12919,FBgn0035271,1,1
12920,FBgn0022724,1,1
12921,FBgn0031138,1,1
12922,FBgn0042137,1,1
12923,FBgn0000472,1,1
12924,FBgn0051251,1,1
12925,FBgn0051078,1,1
12926,FBgn0010830,1,1
12927,FBgn0051711,1,1
12928,FBgn0037372,1,1
12929,FBgn0039118,1,1
12930,FBgn0037432,1,1
12931,FBgn0030742,1,1
12932,FBgn0030270,1,1
12933,FBgn0033968,1,1
12935,FBgn0013953,2,0
12935,FBgn0039789,2,0
12936,FBgn0039378,1,1
12937,FBgn0052234,1,1
12939,FBgn0031810,1,1
12942,FBgn0038421,1,1
12945,FBgn0032085,1,1
12946,FBgn0044050,1,1
12949,FBgn0030569,1,1
12950,FBgn0034245,1,1
12951,FBgn0036214,1,1
12952,FBgn0038065,1,1
12955,FBgn0004876,1,1
12957,FBgn0035872,1,1
12958,FBgn0032452,1,1
12959,FBgn0033610,1,1
12961,FBgn0037308,1,1
12962,FBgn0011278,1,1
12963,FBgn0025335,1,1
12964,FBgn0003218,1,1
12965,FBgn0030142,1,1
12966,FBgn0050119,1,1
12968,FBgn0029762,1,1
12969,FBgn0053290,1,1
12970,FBgn0002941,1,1
12971,FBgn0031802,1,1
12972,FBgn0000629,1,1
12973,FBgn0032171,1,1
12974,FBgn0036383,2,0
12974,FBgn0036384,2,0
12976,FBgn0022063,1,1
12981,FBgn0038585,1,1
12984,FBgn0033463,1,1
12985,FBgn0035005,1,1
12988,FBgn0031684,1,1
12989,FBgn0032947,1,1
12990,FBgn0050034,1,1
12992,FBgn0029084,1,1
12993,FBgn0031946,1,1
12994,FBgn0039394,1,1
12996,FBgn0036881,1,1
12997,FBgn0040813,1,1
12998,FBgn0000570,1,1
12999,FBgn0027287,1,1
13000,FBgn0035993,1,1
13001,FBgn0031988,1,1
13002,FBgn0034412,1,1
13004,FBgn0030679,1,1
13005,FBgn0002973,1,1
13006,FBgn0039041,1,1
13013,FBgn0052319,1,1
13014,FBgn0036332,1,1
13015,FBgn0050356,1,1
13016,FBgn0043796,1,1
13017,FBgn0021874,1,1
13020,FBgn0027052,1,1
13023,FBgn0033067,1,1
13024,FBgn0031602,1,1
13025,FBgn0051546,1,1
13027,FBgn0024957,2,0
13027,FBgn0024958,2,0
13028,FBgn0038387,1,1
13029,FBgn0052202,1,1
13032,FBgn0020907,1,1
13033,FBgn0039210,1,1
13035,FBgn0024432,1,1
13036,FBgn0030795,1,1
13037,FBgn0036183,1,1
13040,FBgn0004901,2,0
13040,FBgn0041194,2,0
13041,FBgn0038470,1,1
13042,FBgn0036062,1,1
13044,FBgn0029170,1,1
13045,FBgn0037001,1,1
13046,FBgn0015323,1,1
13047,FBgn0032150,1,1
13048,FBgn0040936,1,1
13049,FBgn0029667,1,1
13050,FBgn0038017,1,1
13053,FBgn0030027,1,1
13054,FBgn0011455,1,1
13055,FBgn0032203,1,1
13057,FBgn0004461,1,1
13060,FBgn0042201,1,1
13061,FBgn0024542,1,1
13066,FBgn0036149,1,1
13067,FBgn0050278,1,1
13068,FBgn0034844,1,1
13071,FBgn0036601,1,1
13073,FBgn0052053,1,1
13074,FBgn0025387,2,0
13074,FBgn0025388,2,0
13076,FBgn0014427,1,1
13077,FBgn0031242,1,1
13081,FBgn0030432,1,1
13083,FBgn0037433,1,1
13084,FBgn0037329,1,1
13089,FBgn0032033,1,1
13092,FBgn0035478,1,1
13093,FBgn0036358,1,1
13097,FBgn0036619,1,1
13099,FBgn0035078,1,1
13101,FBgn0034085,1,1
13102,FBgn0037713,1,1
13104,FBgn0038202,1,1
13105,FBgn0027108,1,1
13109,FBgn0016054,1,1
13114,FBgn0034504,1,1
13115,FBgn0038005,1,1
13119,FBgn0033906,1,1
13121,FBgn0034966,1,1
13122,FBgn0033045,1,1
13123,FBgn0039508,1,1
13126,FBgn0029645,1,1
13127,FBgn0035678,1,1
13131,FBgn0050501,1,1
13132,FBgn0032462,1,1
13133,FBgn0032386,1,1
13135,FBgn0020376,1,1
13138,FBgn0038220,2,0
13138,FBgn0038221,2,0
13139,FBgn0015379,1,1
13140,FBgn0010379,1,1
13141,FBgn0031488,1,1
13142,FBgn0043010,1,1
13144,FBgn0001105,1,1
13146,FBgn0032268,1,1
13148,FBgn0051632,1,1
13149,FBgn0031645,1,1
13152,FBgn0037855,1,1
13153,FBgn0052307,1,1
13154,FBgn0052602,1,1
13156,FBgn0052667,1,1
13158,FBgn0036158,1,1
13159,FBgn0036761,1,1
13160,FBgn0037666,1,1
13161,FBgn0038973,1,1
13162,FBgn0051954,1,1
13163,FBgn0028542,1,1
13166,FBgn0051044,1,1
13167,FBgn0050412,1,1
13171,FBgn0017567,1,1
13172,FBgn0037366,1,1
13173,FBgn0033376,1,1
13176,FBgn0050321,1,1
13177,FBgn0033081,1,1
13178,FBgn0033741,1,1
13180,FBgn0033323,2,0
13180,FBgn0034156,2,0
13181,FBgn0022942,1,1
13182,FBgn0005671,1,1
13183,FBgn0004878,1,1
13185,FBgn0026373,1,1
13186,FBgn0035336,1,1
13188,FBgn0053341,1,1
13189,FBgn0039161,1,1
13191,FBgn0052712,1,1
13192,FBgn0033889,1,1
13194,FBgn0024897,1,1
13196,FBgn0052368,1,1
13199,FBgn0039266,1,1
13202,FBgn0036031,1,1
13203,FBgn0030737,1,1
13204,FBgn0032878,1,1
13205,FBgn0036762,1,1
13207,FBgn0051601,1,1
13208,FBgn0038924,1,1
13209,FBgn0001330,1,1
13210,FBgn0037608,1,1
13211,FBgn0031874,1,1
13214,FBgn0001086,1,1
13217,FBgn0023523,1,1
13218,FBgn0039022,1,1
13221,FBgn0029997,1,1
13224,FBgn0031957,1,1
13225,FBgn0027585,1,1
13226,FBgn0033394,1,1
13230,FBgn0039877,1,1
13232,FBgn0028945,1,1
13233,FBgn0000711,1,1
13234,FBgn0037967,1,1
13238,FBgn0037540,1,1
13242,FBgn0051389,1,1
13243,FBgn0052112,1,1
13244,FBgn0029816,1,1
13246,FBgn0051278,1,1
13249,FBgn0030826,1,1
13251,FBgn0050021,1,1
13252,FBgn0052405,1,1
13254,FBgn0035964,1,1
13256,FBgn0032831,1,1
13258,FBgn0025620,1,1
13259,FBgn0031575,1,1
13260,FBgn0031256,1,1
13262,FBgn0032507,1,1
13264,FBgn0035437,1,1
13265,FBgn0036288,1,1
13266,FBgn0052203,1,1
13268,FBgn0030421,1,1
13270,FBgn0034599,1,1
13271,FBgn0026207,1,1
13272,FBgn0035392,1,1
13273,FBgn0022355,1,1
13277,FBgn0034199,1,1
13281,FBgn0043530,1,1
13283,FBgn0031808,1,1
13284,FBgn0036470,1,1
13285,FBgn0028926,1,1
13286,FBgn0039863,1,1
13287,FBgn0003701,1,1
13288,FBgn0035120,1,1
13289,FBgn0037767,1,1
13291,FBgn0041191,1,1
13292,FBgn0039444,1,1
13293,FBgn0031766,1,1
13298,FBgn0028436,1,1
13300,FBgn0015622,3,0
13300,FBgn0030377,3,0
13300,FBgn0030755,3,0
13301,FBgn0032864,1,1
13302,FBgn0051630,1,1
13303,FBgn0034918,1,1
13304,FBgn0011239,1,1
13305,FBgn0029880,1,1
13307,FBgn0011653,1,1
13308,FBgn0032888,1,1
13310,FBgn0004583,1,1
13311,FBgn0031627,1,1
13312,FBgn0040574,1,1
13315,FBgn0030738,1,1
13320,FBgn0032303,1,1
13322,FBgn0025864,1,1
13323,FBgn0033433,1,1
13325,FBgn0001248,1,1
13326,FBgn0033340,1,1
13329,FBgn0027053,1,1
13330,FBgn0034182,1,1
13331,FBgn0039854,1,1
13332,FBgn0027375,1,1
13333,FBgn0027582,1,1
13334,FBgn0030519,1,1
13335,FBgn0031250,1,1
13338,FBgn0052404,1,1
13340,FBgn0031264,1,1
13345,FBgn0052794,1,1
13346,FBgn0034982,1,1
13347,FBgn0029728,1,1
13348,FBgn0031784,1,1
13350,FBgn0039396,1,1
13351,FBgn0030780,1,1
13357,FBgn0029945,1,1
13358,FBgn0037068,1,1
13361,FBgn0030943,1,1
13362,FBgn0042131,1,1
13363,FBgn0051949,1,1
13364,FBgn0035998,1,1
13365,FBgn0051103,1,1
13367,FBgn0052075,1,1
13368,FBgn0028562,1,1
13369,FBgn0040832,1,1
13371,FBgn0034095,1,1
13372,FBgn0035726,1,1
13373,FBgn0027080,1,1
13376,FBgn0052591,1,1
13377,FBgn0036828,1,1
13380,FBgn0010435,1,1
13381,FBgn0030216,1,1
13383,FBgn0038125,1,1
13384,FBgn0032112,1,1
13386,FBgn0051560,1,1
13387,FBgn0051031,1,1
13388,FBgn0031379,1,1
13390,FBgn0033769,1,1
13391,FBgn0031412,1,1
13392,FBgn0038974,1,1
13396,FBgn0026372,1,1
13397,FBgn0035590,1,1
13400,FBgn0051563,1,1
13402,FBgn0034307,1,1
13403,FBgn0032235,1,1
13404,FBgn0037417,1,1
13406,FBgn0033886,1,1
13407,FBgn0037350,1,1
13409,FBgn0040837,1,1
13411,FBgn0034816,1,1
13412,FBgn0038200,1,1
13413,FBgn0050264,1,1
13416,FBgn0031494,1,1
13421,FBgn0031966,1,1
13422,FBgn0031513,1,1
13427,FBgn0036528,1,1
13430,FBgn0032214,1,1
13433,FBgn0031901,1,1
13434,FBgn0035824,1,1
13435,FBgn0028410,1,1
13438,FBgn0040817,1,1
13439,FBgn0064116,1,1
13441,FBgn0037789,1,1
13442,FBgn0029712,1,1
13443,FBgn0053300,1,1
13444,FBgn0032772,1,1
13445,FBgn0035491,1,1
13446,FBgn0037290,1,1
13448,FBgn0000615,1,1
13449,FBgn0032752,1,1
13451,FBgn0029606,1,1
13452,FBgn0031778,1,1
13453,FBgn0034774,1,1
13454,FBgn0032822,1,1
13455,FBgn0053080,1,1
13456,FBgn0050037,1,1
13458,FBgn0051720,1,1
13460,FBgn0034453,1,1
13461,FBgn0029588,1,1
13462,FBgn0036319,1,1
13466,FBgn0000640,1,1
13467,FBgn0005633,1,1
13469,FBgn0032188,1,1
13471,FBgn0030038,1,1
13472,FBgn0013435,1,1
13473,FBgn0039113,1,1
13474,FBgn0038226,1,1
13475,FBgn0031059,1,1
13476,FBgn0038808,1,1
13477,FBgn0052439,1,1
13479,FBgn0043536,2,0
13479,FBgn0050145,2,0
13480,FBgn0040235,1,1
13481,FBgn0052432,1,1
13482,FBgn0034870,1,1
13484,FBgn0036340,1,1
13485,FBgn0010401,1,1
13486,FBgn0003268,1,1
13488,FBgn0038072,1,1
13489,FBgn0032473,1,1
13491,FBgn0052224,1,1
13494,FBgn0024238,1,1
13497,FBgn0032659,1,1
13500,FBgn0031531,1,1
13503,FBgn0039224,1,1
13505,FBgn0037127,1,1
13507,FBgn0030145,1,1
13510,FBgn0016756,1,1
13511,FBgn0051674,1,1
13512,FBgn0030202,1,1
13513,FBgn0052850,1,1
13514,FBgn0053964,1,1
13515,FBgn0038008,1,1
13522,FBgn0029172,1,1
13525,FBgn0010414,1,1
13526,FBgn0015234,1,1
13528,FBgn0043532,1,1
13531,FBgn0001332,1,1
13533,FBgn0037011,1,1
13535,FBgn0053639,1,1
13536,FBgn0035169,1,1
13537,FBgn0031389,1,1
13539,FBgn0037939,1,1
13541,FBgn0001269,1,1
13543,FBgn0040342,1,1
13545,FBgn0034959,1,1
13550,FBgn0038071,1,1
13552,FBgn0033729,1,1
13557,FBgn0039798,1,1
13562,FBgn0011770,1,1
13563,FBgn0037081,1,1
13566,FBgn0031500,1,1
13567,FBgn0038773,1,1
13569,FBgn0003308,1,1
13572,FBgn0035399,1,1
13573,FBgn0038552,1,1
13574,FBgn0027330,1,1
13575,FBgn0025879,1,1
13576,FBgn0033925,1,1
13577,FBgn0015805,1,1
13578,FBgn0052268,1,1
13581,FBgn0051246,1,1
13582,FBgn0030603,1,1
13584,FBgn0030041,1,1
13585,FBgn0051698,1,1
13586,FBgn0033374,1,1
13589,FBgn0030182,1,1
13590,FBgn0030961,1,1
13594,FBgn0036239,1,1
13603,FBgn0039298,1,1
13604,FBgn0052727,1,1
13605,FBgn0050114,1,1
13606,FBgn0052696,1,1
13608,FBgn0036352,1,1
13609,FBgn0040318,1,1
13610,FBgn0053494,1,1
13612,FBgn0037149,1,1
13613,FBgn0022764,1,1
13614,FBgn0004372,1,1
13618,FBgn0033474,1,1
13620,FBgn0025373,1,1
13621,FBgn0038286,1,1
13623,FBgn0000071,1,1
13625,FBgn0001942,1,1
13629,FBgn0020303,1,1
13630,FBgn0054001,1,1
13631,FBgn0032015,1,1
13633,FBgn0032536,1,1
13634,FBgn0035245,1,1
13635,FBgn0050419,1,1
13636,FBgn0052111,1,1
13638,FBgn0014949,1,1
13640,FBgn0037270,1,1
13641,FBgn0036921,1,1
13646,FBgn0032635,1,1
13648,FBgn0029539,1,1
13651,FBgn0050477,1,1
13653,FBgn0042185,1,1
13655,FBgn0020251,1,1
13657,FBgn0033707,1,1
13658,FBgn0039400,1,1
13662,FBgn0038787,1,1
13664,FBgn0029176,1,1
13665,FBgn0032519,1,1
13666,FBgn0033100,1,1
13668,FBgn0010741,1,1
13669,FBgn0034957,1,1
13670,FBgn0032707,1,1
13676,FBgn0038744,1,1
13677,FBgn0033907,1,1
13680,FBgn0040296,1,1
13681,FBgn0028906,1,1
13682,FBgn0031950,1,1
13684,FBgn0035312,1,1
13691,FBgn0031830,1,1
13692,FBgn0010342,1,1
13696,FBgn0031036,1,1
13697,FBgn0026871,1,1
13698,FBgn0037757,1,1
13703,FBgn0032600,1,1
13707,FBgn0035676,1,1
13708,FBgn0034500,1,1
13711,FBgn0039478,1,1
13714,FBgn0032313,1,1
13715,FBgn0039030,1,1
13716,FBgn0036229,1,1
13717,FBgn0020506,1,1
13719,FBgn0011704,1,1
13722,FBgn0029603,1,1
13723,FBgn0034820,1,1
13724,FBgn0040607,1,1
13726,FBgn0039398,1,1
13728,FBgn0030907,1,1
13730,FBgn0034068,1,1
13732,FBgn0050017,1,1
13733,FBgn0051461,1,1
13734,FBgn0051862,1,1
13737,FBgn0011802,1,1
13741,FBgn0030936,1,1
13742,FBgn0033108,1,1
13748,FBgn0028894,1,1
13750,FBgn0030851,1,1
13755,FBgn0035206,1,1
13758,FBgn0037552,1,1
13762,FBgn0000575,1,1
13763,FBgn0030983,1,1
13764,FBgn0052302,1,1
13765,FBgn0028848,1,1
13766,FBgn0031564,1,1
13768,FBgn0050486,1,1
13772,FBgn0030578,1,1
13775,FBgn0053493,1,1
13776,FBgn0050095,1,1
13777,FBgn0036137,1,1
13778,FBgn0032310,1,1
13779,FBgn0033230,1,1
13780,FBgn0031441,1,1
13782,FBgn0034563,1,1
13783,FBgn0003396,1,1
13786,FBgn0052741,1,1
13789,FBgn0032145,1,1
13790,FBgn0033957,1,1
13791,FBgn0037614,1,1
13795,FBgn0030030,1,1
13796,FBgn0032289,1,1
13797,FBgn0005672,1,1
13798,FBgn0015544,1,1
13799,FBgn0032613,1,1
13801,FBgn0039878,1,1
13802,FBgn0036373,1,1
13807,FBgn0036306,1,1
13809,FBgn0030032,1,1
13810,FBgn0031298,1,1
13811,FBgn0015283,1,1
13815,FBgn0052650,1,1
13816,FBgn0032582,1,1
13817,FBgn0035357,1,1
13819,FBgn0015770,2,0
13819,FBgn0032095,2,0
13820,FBgn0011555,1,1
13821,FBgn0030850,1,1
13828,FBgn0038772,1,1
13831,FBgn0038660,1,1
13832,FBgn0039106,1,1
13833,FBgn0038185,1,1
13834,FBgn0063491,1,1
13835,FBgn0029766,1,1
13837,FBgn0029685,1,1
13839,FBgn0038507,1,1
13841,FBgn0030428,1,1
13842,FBgn0038647,1,1
13843,FBgn0037029,1,1
13846,FBgn0004889,1,1
13848,FBgn0031054,1,1
13850,FBgn0030321,1,1
13851,FBgn0035710,1,1
13858,FBgn0003162,1,1
13859,FBgn0052106,1,1
13860,FBgn0051975,1,1
13866,FBgn0034514,1,1
13869,FBgn0032059,1,1
13870,FBgn0032162,1,1
13875,FBgn0039932,1,1
13879,FBgn0035982,1,1
13880,FBgn0052648,1,1
13883,FBgn0029860,1,1
13886,FBgn0037358,1,1
13887,FBgn0011279,1,1
13891,FBgn0052350,1,1
13893,FBgn0034529,1,1
13895,FBgn0032252,1,1
13897,FBgn0052436,1,1
13899,FBgn0052297,1,1
13900,FBgn0035585,1,1
13903,FBgn0052579,1,1
13908,FBgn0051679,1,1
13912,FBgn0035782,1,1
13919,FBgn0030088,1,1
13921,FBgn0027083,1,1
13925,FBgn0003129,1,1
13926,FBgn0030029,1,1
13928,FBgn0000996,1,1
13929,FBgn0052614,1,1
13936,FBgn0003731,1,1
13938,FBgn0040559,1,1
13939,FBgn0032157,1,1
13940,FBgn0030836,1,1
13941,FBgn0036942,1,1
13942,FBgn0051706,1,1
13943,FBgn0034402,1,1
13945,FBgn0037834,1,1
13946,FBgn0033149,1,1
13948,FBgn0051842,1,1
13950,FBgn0034266,1,1
13951,FBgn0000662,1,1
13952,FBgn0028467,1,1
13954,FBgn0025595,1,1
13955,FBgn0054030,1,1
13956,FBgn0053330,1,1
13958,FBgn0004924,1,1
13960,FBgn0004867,1,1
13964,FBgn0035100,1,1
13965,FBgn0003093,1,1
13973,FBgn0033821,1,1
13974,FBgn0039850,1,1
13975,FBgn0002997,1,1
13977,FBgn0032005,1,1
13978,FBgn0034495,1,1
13984,FBgn0013751,1,1
13986,FBgn0024381,1,1
13987,FBgn0029780,1,1
13989,FBgn0044811,1,1
13995,FBgn0031550,1,1
13996,FBgn0033828,1,1
13998,FBgn0001137,1,1
13999,FBgn0037009,1,1
14000,FBgn0037449,1,1
14003,FBgn0028541,1,1
14005,FBgn0038531,1,1
14007,FBgn0053998,1,1
14008,FBgn0051777,1,1
14009,FBgn0038133,1,1
14010,FBgn0035139,1,1
14012,FBgn0038571,1,1
14013,FBgn0031497,1,1
14014,FBgn0067312,1,1
14018,FBgn0010042,1,1
14019,FBgn0033778,1,1
14020,FBgn0038544,1,1
14021,FBgn0035413,1,1
14024,FBgn0036364,1,1
14028,FBgn0030310,1,1
14031,FBgn0038428,1,1
14032,FBgn0001122,1,1
14035,FBgn0038627,1,1
14038,FBgn0029717,1,1
14040,FBgn0035901,1,1
14042,FBgn0031398,1,1
14045,FBgn0037677,1,1
14047,FBgn0032509,1,1
